rente_s
0.030481106910270887
0.03207343397673858
0.03332332708119625
0.03424559599135896
0.034855050474941716
0.035166500299659564
0.035194755233227515
0.03495462504336061
0.03446091949777388
0.03372844836418234
0.03277202141030104
0.03160644840384499
0.030246539112529225
0.028707103304068796
0.027002950746178693
0.02514889120657398
0.023159734452969663
0.02105029025308078
0.01883536837462237
0.01652977858530945
0.014148330652857047
0.011705834344980202
0.009217099429393933
0.006696935673813277
0.004160152845953257
0.0016215607135289176
-0.0009040309557447335
-0.003401812394152658
-0.005856973833979824
-0.008254705507511204
-0.010580197647031761
-0.012818640484826487
-0.014955224253180327
-0.01697513918437826
-0.018863575510705277
-0.020605723464446314
-0.022186773277886377
-0.023591915183310407
-0.024806339413003385
-0.025815236199250295
-0.026603795774336088
-0.02715720837054575
-0.027460664220164237
-0.02749935355547653
-0.027258466608767597
-0.026723193612322414
-0.025878724798425935
-0.024710250399363153
-0.023202960647419016
-0.021342045774878516
-0.019112696014026626
-0.01650010159714828
-0.013489452756528495
-0.01006593972445219
-0.006214752733204395
-0.0019210820150700495
0.002829882197665893
0.008052949672718406
0.013762930177802613
0.019974633480633434
0.026702869348925955
0.03396244755039518
0.041768177852756286
0.05013487002372405
0.05907733383101362
0.06861037904234008
0.07874881542541834
0.08950745274796368
0.1009011007776908
0.11294456928231489
